96950,"15.190135",+145.740804,Saipan,MP,Northern Mariana Islands
96951,"15.190135",+145.740804,Rota,MP,Northern Mariana Islands
96952,"15.190135",+145.740804,Tinian,MP,Northern Mariana Islands
96950,"15.190135",+145.740804,Saipan,MP,Northern Mariana Islands
96951,"15.190135",+145.740804,Rota,MP,Northern Mariana Islands
96952,"15.190135",+145.740804,Tinian,MP,Northern Mariana Islands
